Province_State,Lat,Long_,Date,Reported Cases,Cases (Per Capita)
Minnesota,46.60962049,-93.41168259999999,4/12/20,194.0,-1
Minnesota,46.60962049,-93.41168259999999,4/13/20,0.0,-1
Minnesota,46.60962049,-93.41168259999999,4/14/20,74.0,-1
Minnesota,46.60962049,-93.41168259999999,4/15/20,114.0,-1
Minnesota,46.60962049,-93.41168259999999,4/16/20,0.0,-1
Minnesota,46.60962049,-93.41168259999999,4/17/20,261.0,-1
Minnesota,46.60962049,-93.41168259999999,4/18/20,139.0,-1
Minnesota,46.60962049,-93.41168259999999,4/19/20,147.0,-1
Minnesota,46.60962049,-93.41168259999999,4/20/20,114.0,-1
Minnesota,46.60962049,-93.41168259999999,4/21/20,97.0,-1
Minnesota,46.60962049,-93.41168259999999,4/22/20,155.0,-1
Minnesota,46.60962049,-93.41168259999999,4/23/20,220.0,-1
Minnesota,46.60962049,-93.41168259999999,4/24/20,243.0,-1
Minnesota,46.60962049,-93.41168259999999,4/25/20,261.0,-1
Minnesota,46.60962049,-93.41168259999999,4/26/20,156.0,-1
Minnesota,46.60962049,-93.41168259999999,4/27/20,209.0,-1
Minnesota,46.60962049,-93.41168259999999,4/28/20,370.0,-1
Minnesota,46.60962049,-93.41168259999999,4/29/20,463.0,-1
Minnesota,46.60962049,-93.41168259999999,4/30/20,492.0,-1
Minnesota,46.60962049,-93.41168259999999,5/1/20,594.0,-1
Minnesota,46.60962049,-93.41168259999999,5/2/20,502.0,-1
Minnesota,46.60962049,-93.41168259999999,5/3/20,431.0,-1
Minnesota,46.60962049,-93.41168259999999,5/4/20,571.0,-1
Minnesota,46.60962049,-93.41168259999999,5/5/20,617.0,-1
Minnesota,46.60962049,-93.41168259999999,5/6/20,728.0,-1
Minnesota,46.60962049,-93.41168259999999,5/7/20,786.0,-1
Minnesota,46.60962049,-93.41168259999999,5/8/20,723.0,-1
Minnesota,46.60962049,-93.41168259999999,5/9/20,702.0,-1
Minnesota,46.60962049,-93.41168259999999,5/10/20,481.0,-1
Minnesota,46.60962049,-93.41168259999999,5/11/20,528.0,-1
Minnesota,46.60962049,-93.41168259999999,5/12/20,695.0,-1
Minnesota,46.60962049,-93.41168259999999,5/13/20,423.0,-1
Minnesota,46.60962049,-93.41168259999999,5/14/20,518.0,-1
Minnesota,46.60962049,-93.41168259999999,5/15/20,805.0,-1
Minnesota,46.60962049,-93.41168259999999,5/16/20,729.0,-1
Minnesota,46.60962049,-93.41168259999999,5/17/20,699.0,-1
Minnesota,46.60962049,-93.41168259999999,5/18/20,704.0,-1
Minnesota,46.60962049,-93.41168259999999,5/19/20,657.0,-1
Minnesota,46.60962049,-93.41168259999999,5/20/20,641.0,-1
Minnesota,46.60962049,-93.41168259999999,5/21/20,530.0,-1
Minnesota,46.60962049,-93.41168259999999,5/22/20,805.0,-1
Minnesota,46.60962049,-93.41168259999999,5/23/20,840.0,-1
Minnesota,46.60962049,-93.41168259999999,5/24/20,728.0,-1
Minnesota,46.60962049,-93.41168259999999,5/25/20,742.0,-1
Minnesota,46.60962049,-93.41168259999999,5/26/20,645.0,-1
Minnesota,46.60962049,-93.41168259999999,5/27/20,504.0,-1
Minnesota,46.60962049,-93.41168259999999,5/28/20,483.0,-1
Minnesota,46.60962049,-93.41168259999999,5/29/20,584.0,-1
Minnesota,46.60962049,-93.41168259999999,5/30/20,659.0,-1
Minnesota,46.60962049,-93.41168259999999,5/31/20,660.0,-1
Minnesota,46.60962049,-93.41168259999999,6/1/20,358.0,-1
Minnesota,46.60962049,-93.41168259999999,6/2/20,300.0,-1
Minnesota,46.60962049,-93.41168259999999,6/3/20,362.0,-1
Minnesota,46.60962049,-93.41168259999999,6/4/20,403.0,-1
Minnesota,46.60962049,-93.41168259999999,6/5/20,707.0,-1
Minnesota,46.60962049,-93.41168259999999,6/6/20,521.0,-1
Minnesota,46.60962049,-93.41168259999999,6/7/20,385.0,-1
Minnesota,46.60962049,-93.41168259999999,6/8/20,338.0,-1
Minnesota,46.60962049,-93.41168259999999,6/9/20,299.0,-1
Minnesota,46.60962049,-93.41168259999999,6/10/20,346.0,-1
Minnesota,46.60962049,-93.41168259999999,6/11/20,447.0,-1
Minnesota,46.60962049,-93.41168259999999,6/12/20,479.0,-1
Minnesota,46.60962049,-93.41168259999999,6/13/20,377.0,-1
Minnesota,46.60962049,-93.41168259999999,6/14/20,299.0,-1
Minnesota,46.60962049,-93.41168259999999,6/15/20,222.0,-1
Minnesota,46.60962049,-93.41168259999999,6/16/20,189.0,-1
Minnesota,46.60962049,-93.41168259999999,6/17/20,414.0,-1
Minnesota,46.60962049,-93.41168259999999,6/18/20,379.0,-1
Minnesota,46.60962049,-93.41168259999999,6/19/20,356.0,-1
Minnesota,46.60962049,-93.41168259999999,6/20/20,436.0,-1
Minnesota,46.60962049,-93.41168259999999,6/21/20,453.0,-1
Minnesota,46.60962049,-93.41168259999999,6/22/20,307.0,-1
Minnesota,46.60962049,-93.41168259999999,6/23/20,242.0,-1
Minnesota,46.60962049,-93.41168259999999,6/24/20,294.0,-1
Minnesota,46.60962049,-93.41168259999999,6/25/20,360.0,-1
Minnesota,46.60962049,-93.41168259999999,6/26/20,493.0,-1
Minnesota,46.60962049,-93.41168259999999,6/27/20,417.0,-1
Minnesota,46.60962049,-93.41168259999999,6/28/20,516.0,-1
Minnesota,46.60962049,-93.41168259999999,6/29/20,312.0,-1
Minnesota,46.60962049,-93.41168259999999,6/30/20,442.0,-1
Minnesota,46.60962049,-93.41168259999999,7/1/20,413.0,-1
Minnesota,46.60962049,-93.41168259999999,7/2/20,494.0,-1
Minnesota,46.60962049,-93.41168259999999,7/3/20,414.0,-1
Minnesota,46.60962049,-93.41168259999999,7/4/20,0.0,-1
Minnesota,46.60962049,-93.41168259999999,7/5/20,512.0,-1
Minnesota,46.60962049,-93.41168259999999,7/6/20,433.0,-1
Minnesota,46.60962049,-93.41168259999999,7/7/20,564.0,-1
Minnesota,46.60962049,-93.41168259999999,7/8/20,456.0,-1
Minnesota,46.60962049,-93.41168259999999,7/9/20,574.0,-1
Minnesota,46.60962049,-93.41168259999999,7/10/20,604.0,-1
Minnesota,46.60962049,-93.41168259999999,7/11/20,804.0,-1
Minnesota,46.60962049,-93.41168259999999,7/12/20,710.0,-1
Minnesota,46.60962049,-93.41168259999999,7/13/20,491.0,-1
Minnesota,46.60962049,-93.41168259999999,7/14/20,398.0,-1
Minnesota,46.60962049,-93.41168259999999,7/15/20,572.0,-1
Minnesota,46.60962049,-93.41168259999999,7/16/20,605.0,-1
Minnesota,46.60962049,-93.41168259999999,7/17/20,666.0,-1
Minnesota,46.60962049,-93.41168259999999,7/18/20,457.0,-1
Minnesota,46.60962049,-93.41168259999999,7/19/20,734.0,-1
Minnesota,46.60962049,-93.41168259999999,7/20/20,903.0,-1
Minnesota,46.60962049,-93.41168259999999,7/21/20,350.0,-1
Minnesota,46.60962049,-93.41168259999999,7/22/20,504.0,-1
Minnesota,46.60962049,-93.41168259999999,7/23/20,760.0,-1
Minnesota,46.60962049,-93.41168259999999,7/24/20,767.0,-1
Minnesota,46.60962049,-93.41168259999999,7/25/20,803.0,-1
Minnesota,46.60962049,-93.41168259999999,7/26/20,862.0,-1
Minnesota,46.60962049,-93.41168259999999,7/27/20,650.0,-1
Minnesota,46.60962049,-93.41168259999999,7/28/20,478.0,-1
Minnesota,46.60962049,-93.41168259999999,7/29/20,666.0,-1
Minnesota,46.60962049,-93.41168259999999,7/30/20,745.0,-1
Minnesota,46.60962049,-93.41168259999999,7/31/20,771.0,-1
Minnesota,46.60962049,-93.41168259999999,8/1/20,725.0,-1
Minnesota,46.60962049,-93.41168259999999,8/2/20,759.0,-1
Minnesota,46.60962049,-93.41168259999999,8/3/20,613.0,-1
Minnesota,46.60962049,-93.41168259999999,8/4/20,602.0,-1
Minnesota,46.60962049,-93.41168259999999,8/5/20,617.0,-1
Minnesota,46.60962049,-93.41168259999999,8/6/20,861.0,-1
Minnesota,46.60962049,-93.41168259999999,8/7/20,545.0,-1
Minnesota,46.60962049,-93.41168259999999,8/8/20,916.0,-1
Minnesota,46.60962049,-93.41168259999999,8/9/20,797.0,-1
Minnesota,46.60962049,-93.41168259999999,8/10/20,618.0,-1
Minnesota,46.60962049,-93.41168259999999,8/11/20,323.0,-1
Minnesota,46.60962049,-93.41168259999999,8/12/20,464.0,-1
Minnesota,46.60962049,-93.41168259999999,8/13/20,690.0,-1
Minnesota,46.60962049,-93.41168259999999,8/14/20,730.0,-1
Minnesota,46.60962049,-93.41168259999999,8/15/20,690.0,-1
Minnesota,46.60962049,-93.41168259999999,8/16/20,739.0,-1
Minnesota,46.60962049,-93.41168259999999,8/17/20,564.0,-1
Minnesota,46.60962049,-93.41168259999999,8/18/20,376.0,-1
Minnesota,46.60962049,-93.41168259999999,8/19/20,526.0,-1
Minnesota,46.60962049,-93.41168259999999,8/20/20,690.0,-1
Minnesota,46.60962049,-93.41168259999999,8/21/20,825.0,-1
Minnesota,46.60962049,-93.41168259999999,8/22/20,734.0,-1
Minnesota,46.60962049,-93.41168259999999,8/23/20,717.0,-1
Minnesota,46.60962049,-93.41168259999999,8/24/20,714.0,-1
Minnesota,46.60962049,-93.41168259999999,8/25/20,409.0,-1
Minnesota,46.60962049,-93.41168259999999,8/26/20,529.0,-1
Minnesota,46.60962049,-93.41168259999999,8/27/20,1154.0,-1
Minnesota,46.60962049,-93.41168259999999,8/28/20,850.0,-1
Minnesota,46.60962049,-93.41168259999999,8/29/20,1017.0,-1
Minnesota,46.60962049,-93.41168259999999,8/30/20,932.0,-1
Minnesota,46.60962049,-93.41168259999999,8/31/20,675.0,-1
Minnesota,46.60962049,-93.41168259999999,9/1/20,491.0,-1
Minnesota,46.60962049,-93.41168259999999,9/2/20,730.0,-1
Minnesota,46.60962049,-93.41168259999999,9/3/20,1038.0,-1
Minnesota,46.60962049,-93.41168259999999,9/4/20,843.0,-1
Minnesota,46.60962049,-93.41168259999999,9/5/20,914.0,-1
Minnesota,46.60962049,-93.41168259999999,9/6/20,707.0,-1
Minnesota,46.60962049,-93.41168259999999,9/7/20,638.0,-1
Minnesota,46.60962049,-93.41168259999999,9/8/20,383.0,-1
Minnesota,46.60962049,-93.41168259999999,9/9/20,260.0,-1
Mississippi,31.47669768,-91.35326037,1/23/20,0.0,-1
Mississippi,31.47669768,-91.35326037,1/24/20,0.0,-1
Mississippi,31.47669768,-91.35326037,1/25/20,0.0,-1
Mississippi,31.47669768,-91.35326037,1/26/20,0.0,-1
Mississippi,31.47669768,-91.35326037,1/27/20,0.0,-1
Mississippi,31.47669768,-91.35326037,1/28/20,0.0,-1
Mississippi,31.47669768,-91.35326037,1/29/20,0.0,-1
Mississippi,31.47669768,-91.35326037,1/30/20,0.0,-1
Mississippi,31.47669768,-91.35326037,1/31/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/1/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/2/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/3/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/4/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/5/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/6/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/7/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/8/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/9/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/10/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/11/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/12/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/13/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/14/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/15/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/16/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/17/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/18/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/19/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/20/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/21/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/22/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/23/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/24/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/25/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/26/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/27/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/28/20,0.0,-1
Mississippi,31.47669768,-91.35326037,2/29/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/1/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/2/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/3/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/4/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/5/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/6/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/7/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/8/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/9/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/10/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/11/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/12/20,1.0,-1
Mississippi,31.47669768,-91.35326037,3/13/20,5.0,-1
Mississippi,31.47669768,-91.35326037,3/14/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/15/20,0.0,-1
Mississippi,31.47669768,-91.35326037,3/16/20,6.0,-1
Mississippi,31.47669768,-91.35326037,3/17/20,9.0,-1
Mississippi,31.47669768,-91.35326037,3/18/20,13.0,-1
Mississippi,31.47669768,-91.35326037,3/19/20,16.0,-1
Mississippi,31.47669768,-91.35326037,3/20/20,30.0,-1
Mississippi,31.47669768,-91.35326037,3/21/20,60.0,-1
Mississippi,31.47669768,-91.35326037,3/22/20,67.0,-1
Mississippi,31.47669768,-91.35326037,3/23/20,42.0,-1
Mississippi,31.47669768,-91.35326037,3/24/20,71.0,-1
Mississippi,31.47669768,-91.35326037,3/25/20,57.0,-1
Mississippi,31.47669768,-91.35326037,3/26/20,108.0,-1
Mississippi,31.47669768,-91.35326037,3/27/20,94.0,-1
Mississippi,31.47669768,-91.35326037,3/28/20,84.0,-1
Mississippi,31.47669768,-91.35326037,3/29/20,96.0,-1
Mississippi,31.47669768,-91.35326037,3/30/20,88.0,-1
Mississippi,31.47669768,-91.35326037,3/31/20,90.0,-1
Mississippi,31.47669768,-91.35326037,4/1/20,136.0,-1
Mississippi,31.47669768,-91.35326037,4/2/20,104.0,-1
Mississippi,31.47669768,-91.35326037,4/3/20,181.0,-1
Mississippi,31.47669768,-91.35326037,4/4/20,97.0,-1
Mississippi,31.47669768,-91.35326037,4/5/20,183.0,-1
Mississippi,31.47669768,-91.35326037,4/6/20,100.0,-1
Mississippi,31.47669768,-91.35326037,4/7/20,177.0,-1
Mississippi,31.47669768,-91.35326037,4/8/20,88.0,-1
Mississippi,31.47669768,-91.35326037,4/9/20,257.0,-1
Mississippi,31.47669768,-91.35326037,4/10/20,209.0,-1
Mississippi,31.47669768,-91.35326037,4/11/20,173.0,-1
Mississippi,31.47669768,-91.35326037,4/12/20,139.0,-1
Mississippi,31.47669768,-91.35326037,4/13/20,161.0,-1
Mississippi,31.47669768,-91.35326037,4/14/20,145.0,-1
Mississippi,31.47669768,-91.35326037,4/15/20,273.0,-1
Mississippi,31.47669768,-91.35326037,4/16/20,264.0,-1
Mississippi,31.47669768,-91.35326037,4/17/20,169.0,-1
Mississippi,31.47669768,-91.35326037,4/18/20,181.0,-1
Mississippi,31.47669768,-91.35326037,4/19/20,300.0,-1
Mississippi,31.47669768,-91.35326037,4/20/20,238.0,-1
Mississippi,31.47669768,-91.35326037,4/21/20,204.0,-1
Mississippi,31.47669768,-91.35326037,4/22/20,178.0,-1
Mississippi,31.47669768,-91.35326037,4/23/20,259.0,-1
Mississippi,31.47669768,-91.35326037,4/24/20,281.0,-1
Mississippi,31.47669768,-91.35326037,4/25/20,284.0,-1
Mississippi,31.47669768,-91.35326037,4/26/20,193.0,-1
Mississippi,31.47669768,-91.35326037,4/27/20,183.0,-1
Mississippi,31.47669768,-91.35326037,4/28/20,248.0,-1
Mississippi,31.47669768,-91.35326037,4/29/20,227.0,-1
Mississippi,31.47669768,-91.35326037,4/30/20,246.0,-1
Mississippi,31.47669768,-91.35326037,5/1/20,397.0,-1
Mississippi,31.47669768,-91.35326037,5/2/20,229.0,-1
Mississippi,31.47669768,-91.35326037,5/3/20,109.0,-1
Mississippi,31.47669768,-91.35326037,5/4/20,327.0,-1
Mississippi,31.47669768,-91.35326037,5/5/20,330.0,-1
Mississippi,31.47669768,-91.35326037,5/6/20,217.0,-1
Mississippi,31.47669768,-91.35326037,5/7/20,262.0,-1
Mississippi,31.47669768,-91.35326037,5/8/20,404.0,-1
Mississippi,31.47669768,-91.35326037,5/9/20,288.0,-1
Mississippi,31.47669768,-91.35326037,5/10/20,123.0,-1
Mississippi,31.47669768,-91.35326037,5/11/20,173.0,-1
Mississippi,31.47669768,-91.35326037,5/12/20,234.0,-1
Mississippi,31.47669768,-91.35326037,5/13/20,182.0,-1
Mississippi,31.47669768,-91.35326037,5/14/20,393.0,-1
Mississippi,31.47669768,-91.35326037,5/15/20,318.0,-1
Mississippi,31.47669768,-91.35326037,5/16/20,322.0,-1
Mississippi,31.47669768,-91.35326037,5/17/20,173.0,-1
Mississippi,31.47669768,-91.35326037,5/18/20,136.0,-1
Mississippi,31.47669768,-91.35326037,5/19/20,272.0,-1
Mississippi,31.47669768,-91.35326037,5/20/20,263.0,-1
Mississippi,31.47669768,-91.35326037,5/21/20,255.0,-1
Mississippi,31.47669768,-91.35326037,5/22/20,403.0,-1
Mississippi,31.47669768,-91.35326037,5/23/20,380.0,-1
Mississippi,31.47669768,-91.35326037,5/24/20,255.0,-1
Mississippi,31.47669768,-91.35326037,5/25/20,198.0,-1
Mississippi,31.47669768,-91.35326037,5/26/20,273.0,-1
Mississippi,31.47669768,-91.35326037,5/27/20,313.0,-1
Mississippi,31.47669768,-91.35326037,5/28/20,328.0,-1
Mississippi,31.47669768,-91.35326037,5/29/20,421.0,-1
Mississippi,31.47669768,-91.35326037,5/30/20,436.0,-1
Mississippi,31.47669768,-91.35326037,5/31/20,294.0,-1
Mississippi,31.47669768,-91.35326037,6/1/20,229.0,-1
Mississippi,31.47669768,-91.35326037,6/2/20,289.0,-1
Mississippi,31.47669768,-91.35326037,6/3/20,281.0,-1
Mississippi,31.47669768,-91.35326037,6/4/20,238.0,-1
Mississippi,31.47669768,-91.35326037,6/5/20,209.0,-1
Mississippi,31.47669768,-91.35326037,6/6/20,270.0,-1
Mississippi,31.47669768,-91.35326037,6/7/20,231.0,-1
Mississippi,31.47669768,-91.35326037,6/8/20,498.0,-1
Mississippi,31.47669768,-91.35326037,6/9/20,355.0,-1
Mississippi,31.47669768,-91.35326037,6/10/20,360.0,-1
Mississippi,31.47669768,-91.35326037,6/11/20,0.0,-1
Mississippi,31.47669768,-91.35326037,6/12/20,608.0,-1
Mississippi,31.47669768,-91.35326037,6/13/20,257.0,-1
Mississippi,31.47669768,-91.35326037,6/14/20,168.0,-1
Mississippi,31.47669768,-91.35326037,6/15/20,283.0,-1
Mississippi,31.47669768,-91.35326037,6/16/20,353.0,-1
Mississippi,31.47669768,-91.35326037,6/17/20,489.0,-1
Mississippi,31.47669768,-91.35326037,6/18/20,0.0,-1
Mississippi,31.47669768,-91.35326037,6/19/20,0.0,-1
Mississippi,31.47669768,-91.35326037,6/20/20,0.0,-1
Mississippi,31.47669768,-91.35326037,6/21/20,0.0,-1
Mississippi,31.47669768,-91.35326037,6/22/20,1688.0,-1
Mississippi,31.47669768,-91.35326037,6/23/20,569.0,-1
Mississippi,31.47669768,-91.35326037,6/24/20,526.0,-1
Mississippi,31.47669768,-91.35326037,6/25/20,1092.0,-1
Mississippi,31.47669768,-91.35326037,6/26/20,550.0,-1
Mississippi,31.47669768,-91.35326037,6/27/20,465.0,-1
Mississippi,31.47669768,-91.35326037,6/28/20,361.0,-1
Mississippi,31.47669768,-91.35326037,6/29/20,675.0,-1
Mississippi,31.47669768,-91.35326037,6/30/20,680.0,-1
Mississippi,31.47669768,-91.35326037,7/1/20,653.0,-1
Mississippi,31.47669768,-91.35326037,7/2/20,870.0,-1
Mississippi,31.47669768,-91.35326037,7/3/20,914.0,-1
Mississippi,31.47669768,-91.35326037,7/4/20,990.0,-1
Mississippi,31.47669768,-91.35326037,7/5/20,226.0,-1
Mississippi,31.47669768,-91.35326037,7/6/20,357.0,-1
Mississippi,31.47669768,-91.35326037,7/7/20,957.0,-1
Mississippi,31.47669768,-91.35326037,7/8/20,674.0,-1
Mississippi,31.47669768,-91.35326037,7/9/20,703.0,-1
Mississippi,31.47669768,-91.35326037,7/10/20,1031.0,-1
Mississippi,31.47669768,-91.35326037,7/11/20,797.0,-1
Mississippi,31.47669768,-91.35326037,7/12/20,868.0,-1
Mississippi,31.47669768,-91.35326037,7/13/20,393.0,-1
Mississippi,31.47669768,-91.35326037,7/14/20,862.0,-1
Mississippi,31.47669768,-91.35326037,7/15/20,1025.0,-1
Mississippi,31.47669768,-91.35326037,7/16/20,1230.0,-1
Mississippi,31.47669768,-91.35326037,7/17/20,1032.0,-1
Mississippi,31.47669768,-91.35326037,7/18/20,1017.0,-1
Mississippi,31.47669768,-91.35326037,7/19/20,792.0,-1
Mississippi,31.47669768,-91.35326037,7/20/20,1251.0,-1
Mississippi,31.47669768,-91.35326037,7/21/20,1635.0,-1
Mississippi,31.47669768,-91.35326037,7/22/20,1547.0,-1
Mississippi,31.47669768,-91.35326037,7/23/20,982.0,-1
Mississippi,31.47669768,-91.35326037,7/24/20,1532.0,-1
Mississippi,31.47669768,-91.35326037,7/25/20,1396.0,-1
Mississippi,31.47669768,-91.35326037,7/26/20,1173.0,-1
Mississippi,31.47669768,-91.35326037,7/27/20,627.0,-1
Mississippi,31.47669768,-91.35326037,7/28/20,1304.0,-1
Mississippi,31.47669768,-91.35326037,7/29/20,1719.0,-1
Mississippi,31.47669768,-91.35326037,7/30/20,1775.0,-1
Mississippi,31.47669768,-91.35326037,7/31/20,1168.0,-1
Mississippi,31.47669768,-91.35326037,8/1/20,1134.0,-1
Mississippi,31.47669768,-91.35326037,8/2/20,672.0,-1
Mississippi,31.47669768,-91.35326037,8/3/20,572.0,-1
Mississippi,31.47669768,-91.35326037,8/4/20,1074.0,-1
Mississippi,31.47669768,-91.35326037,8/5/20,1245.0,-1
Mississippi,31.47669768,-91.35326037,8/6/20,956.0,-1
Mississippi,31.47669768,-91.35326037,8/7/20,1036.0,-1
Mississippi,31.47669768,-91.35326037,8/8/20,1210.0,-1
Mississippi,31.47669768,-91.35326037,8/9/20,527.0,-1
Mississippi,31.47669768,-91.35326037,8/10/20,476.0,-1
Mississippi,31.47669768,-91.35326037,8/11/20,644.0,-1
Mississippi,31.47669768,-91.35326037,8/12/20,1081.0,-1
Mississippi,31.47669768,-91.35326037,8/13/20,612.0,-1
Mississippi,31.47669768,-91.35326037,8/14/20,944.0,-1
Mississippi,31.47669768,-91.35326037,8/15/20,825.0,-1
Mississippi,31.47669768,-91.35326037,8/16/20,381.0,-1
Mississippi,31.47669768,-91.35326037,8/17/20,276.0,-1
Mississippi,31.47669768,-91.35326037,8/18/20,795.0,-1
Mississippi,31.47669768,-91.35326037,8/19/20,1348.0,-1
Mississippi,31.47669768,-91.35326037,8/20/20,894.0,-1
Mississippi,31.47669768,-91.35326037,8/21/20,874.0,-1
Mississippi,31.47669768,-91.35326037,8/22/20,945.0,-1
Mississippi,31.47669768,-91.35326037,8/23/20,626.0,-1
Mississippi,31.47669768,-91.35326037,8/24/20,511.0,-1
Mississippi,31.47669768,-91.35326037,8/25/20,801.0,-1
Mississippi,31.47669768,-91.35326037,8/26/20,904.0,-1
Mississippi,31.47669768,-91.35326037,8/27/20,585.0,-1
Mississippi,31.47669768,-91.35326037,8/28/20,599.0,-1
Mississippi,31.47669768,-91.35326037,8/29/20,735.0,-1
Mississippi,31.47669768,-91.35326037,8/30/20,647.0,-1
Mississippi,31.47669768,-91.35326037,8/31/20,274.0,-1
Mississippi,31.47669768,-91.35326037,9/1/20,634.0,-1
Mississippi,31.47669768,-91.35326037,9/2/20,781.0,-1
Mississippi,31.47669768,-91.35326037,9/3/20,751.0,-1
Mississippi,31.47669768,-91.35326037,9/4/20,823.0,-1
Mississippi,31.47669768,-91.35326037,9/5/20,539.0,-1
Mississippi,31.47669768,-91.35326037,9/6/20,410.0,-1
Mississippi,31.47669768,-91.35326037,9/7/20,242.0,-1
Mississippi,31.47669768,-91.35326037,9/8/20,249.0,-1
Mississippi,31.47669768,-91.35326037,9/9/20,426.0,-1
Missouri,40.19058551,-92.60078167,1/23/20,0.0,-1
Missouri,40.19058551,-92.60078167,1/24/20,0.0,-1
Missouri,40.19058551,-92.60078167,1/25/20,0.0,-1
Missouri,40.19058551,-92.60078167,1/26/20,0.0,-1
Missouri,40.19058551,-92.60078167,1/27/20,0.0,-1
Missouri,40.19058551,-92.60078167,1/28/20,0.0,-1
Missouri,40.19058551,-92.60078167,1/29/20,0.0,-1
Missouri,40.19058551,-92.60078167,1/30/20,0.0,-1
Missouri,40.19058551,-92.60078167,1/31/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/1/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/2/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/3/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/4/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/5/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/6/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/7/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/8/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/9/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/10/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/11/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/12/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/13/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/14/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/15/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/16/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/17/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/18/20,0.0,-1
Missouri,40.19058551,-92.60078167,2/19/20,0.0,-1
